name,1971,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Abner de Siervo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,4.0,0.0,3.0,2.0,4.0,6.0,4.0,1.0,3.0,3.0,1.0,6.0,9.0,2.0,2.0,2.0,5.0,3.0,6.0,12.0,7.0,0.0
Rosmari Terezinha Cazarotto,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,5.0,4.0,0.0,0.0
Claudinei Fonseca Souza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,0.0,4.0,8.0,4.0,1.0,6.0,5.0,8.0,10.0,4.0,4.0,5.0,5.0,6.0,1.0,0.0
Vander Valduga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,6.0,2.0,5.0,3.0,2.0,1.0,9.0,7.0,5.0,0.0
Hans Raj Gheyi,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,3.0,3.0,1.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,3.0,4.0,8.0,10.0,7.0,28.0,9.0,14.0,14.0,17.0,19.0,31.0,25.0,11.0,23.0,19.0,33.0,39.0,37.0,39.0,49.0,36.0,32.0,2.0
Admilson Teixeira Franco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0,4.0,0.0,2.0,4.0,3.0,5.0,4.0,1.0,6.0,1.0,0.0
Paulo Cesar Oliveira Vergne de Abreu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,2.0,4.0,2.0,3.0,0.0,2.0,1.0,0.0,1.0,3.0,2.0,4.0,4.0,6.0,2.0,3.0,4.0,5.0,6.0,12.0,5.0,11.0,9.0,9.0,8.0,7.0,3.0,5.0,4.0,0.0
Angel Roberto Barchuk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,1.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,3.0,2.0,0.0,2.0,2.0,1.0,1.0,4.0,3.0,2.0,0.0
Monica Alonso Cotta,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,5.0,6.0,6.0,2.0,3.0,5.0,8.0,2.0,4.0,7.0,3.0,6.0,5.0,7.0,6.0,6.0,0.0,5.0,3.0,6.0,5.0,1.0,5.0,7.0,2.0,0.0
Angelo Pallini,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,4.0,4.0,1.0,3.0,2.0,4.0,7.0,5.0,7.0,12.0,5.0,8.0,11.0,6.0,2.0,6.0,7.0,5.0,5.0,10.0,5.0,8.0,4.0,4.0,5.0,0.0
Marta Margarete Cestari,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,6.0,5.0,8.0,5.0,10.0,8.0,8.0,8.0,6.0,9.0,9.0,12.0,16.0,6.0,6.0,6.0,0.0
Josefina Bressan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,9.0,9.0,7.0,10.0,5.0,8.0,11.0,15.0,8.0,16.0,10.0,18.0,12.0,17.0,14.0,19.0,15.0,7.0,8.0,11.0,13.0,15.0,19.0,8.0,0.0
Kedma da Silva Matos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,5.0,5.0,3.0,3.0,8.0,5.0,0.0,0.0
Frederic Jean Georges Frezard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,1.0,7.0,0.0,0.0,3.0,2.0,4.0,2.0,9.0,2.0,4.0,2.0,6.0,7.0,1.0,5.0,4.0,8.0,7.0,6.0,10.0,8.0,6.0,6.0,5.0,7.0,9.0,6.0,2.0,4.0,0.0
Lourdes Maria Bragagnolo Frison,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,2.0,4.0,0.0,1.0,2.0,5.0,4.0,0.0,6.0,7.0,5.0,2.0,9.0,10.0,8.0,3.0,6.0,5.0,0.0,0.0,0.0
Alcides Buss,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,0.0,3.0,1.0,0.0
Alex Rafacho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,4.0,2.0,5.0,5.0,9.0,4.0,3.0,2.0,11.0,4.0,5.0,3.0,6.0,4.0,6.0,6.0,4.0,0.0
Fernando Lázaro Freire Junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,5.0,4.0,4.0,7.0,5.0,11.0,11.0,8.0,6.0,4.0,9.0,8.0,7.0,12.0,8.0,5.0,8.0,8.0,1.0,3.0,7.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,3.0,3.0,6.0,7.0,6.0,2.0,4.0,3.0,0.0
Eduardo Carvalho Lira,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,1.0,2.0,1.0,3.0,6.0,1.0,0.0
Bruno Duarte Gomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,4.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0
José Rubens Morato Leite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,0.0,1.0,6.0,0.0,1.0,0.0,5.0,7.0,3.0,2.0,2.0,3.0,2.0,3.0,0.0,0.0
Augusta Pelinski Raiher,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,5.0,6.0,9.0,6.0,5.0,6.0,11.0,9.0,7.0,7.0,3.0,4.0,0.0
Joaquim de Araújo Nóbrega,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,4.0,6.0,5.0,6.0,9.0,10.0,9.0,14.0,25.0,7.0,9.0,22.0,8.0,13.0,10.0,13.0,11.0,17.0,20.0,13.0,14.0,6.0,13.0,13.0,10.0,8.0,9.0,5.0,1.0,0.0
Fabio Barboza Passos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,3.0,5.0,7.0,7.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,2.0,12.0,3.0,6.0,6.0,2.0,6.0,5.0,10.0,3.0,0.0
Ana Cristina Petry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,2.0,0.0,4.0,3.0,1.0,5.0,9.0,1.0,3.0,4.0,6.0,1.0,0.0
Flávio dos Santos Gomes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,1.0,7.0,0.0,0.0,0.0,0.0,6.0,11.0,4.0,2.0,3.0,6.0,1.0,5.0,3.0,10.0,10.0,6.0,9.0,3.0,3.0,6.0,0.0,3.0,3.0,6.0,3.0,1.0,0.0
Mariana Lima Boroni Martins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,7.0,3.0,8.0,8.0,5.0,0.0
Bojan Marinkovic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,4.0,1.0,2.0,0.0,5.0,4.0,3.0,4.0,6.0,4.0,4.0,6.0,5.0,7.0,4.0,6.0,7.0,3.0,5.0,6.0,5.0,7.0,5.0,0.0
Arcilan Trevenzoli Assireu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,1.0,2.0,4.0,4.0,2.0,6.0,2.0,2.0,4.0,4.0,1.0,1.0,0.0
Eliane Ignotti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,2.0,9.0,3.0,4.0,8.0,5.0,7.0,1.0,5.0,5.0,5.0,13.0,11.0,2.0,0.0
Daniella Castanheira Bartholomeu,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,3.0,3.0,3.0,2.0,7.0,2.0,2.0,10.0,3.0,9.0,7.0,12.0,3.0,10.0,6.0,8.0,6.0,11.0,5.0,0.0
Alexandre Meneghello Fuentefria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,5.0,4.0,9.0,7.0,6.0,7.0,7.0,13.0,11.0,12.0,12.0,16.0,15.0,19.0,5.0,0.0
Bruno Zatt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,2.0,5.0,8.0,7.0,8.0,2.0,0.0
Carla Galvão Spinillo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,5.0,1.0,5.0,1.0,1.0,3.0,3.0,8.0,5.0,8.0,4.0,1.0,4.0,0.0,0.0
Jackson Roberto Guedes da Silva Almeida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,5.0,6.0,3.0,3.0,2.0,5.0,11.0,12.0,17.0,24.0,24.0,23.0,34.0,29.0,35.0,24.0,26.0,15.0,1.0
Flávio Augusto Ziegelmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,0.0,0.0
Anderson Schwingel Ribeiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,4.0,5.0,2.0,6.0,1.0,2.0,0.0,3.0,4.0,6.0,2.0,3.0,6.0,6.0,9.0,4.0,10.0,6.0,2.0,0.0
Adriana Flach,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,5.0,5.0,2.0,2.0,1.0,0.0,4.0,3.0,1.0,0.0
André Zugman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,4.0,4.0,9.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0
Hernandes Faustino de Carvalho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,4.0,2.0,6.0,2.0,0.0,4.0,4.0,4.0,1.0,4.0,2.0,4.0,5.0,4.0,6.0,6.0,8.0,3.0,4.0,3.0,5.0,6.0,5.0,10.0,10.0,9.0,15.0,13.0,7.0,0.0
Andreza Fabro de Bem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,4.0,5.0,6.0,3.0,8.0,7.0,5.0,8.0,9.0,4.0,6.0,6.0,9.0,5.0,8.0,11.0,2.0,0.0
Aldo Ângelo Moreira Lima,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,8.0,5.0,3.0,3.0,5.0,9.0,6.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,3.0,9.0,9.0,6.0,7.0,8.0,12.0,11.0,21.0,7.0,11.0,17.0,17.0,11.0,10.0,7.0,5.0,0.0
Carlos William de Araujo Paschoal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,7.0,4.0,2.0,2.0,2.0,3.0,4.0,4.0,1.0,2.0,3.0,7.0,6.0,6.0,4.0,4.0,2.0,3.0,6.0,2.0,1.0,0.0
Mariluce Paes de Souza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,6.0,4.0,6.0,10.0,6.0,3.0,3.0,1.0,6.0,5.0,6.0,1.0,0.0
Narciso Larangeira Telles da Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,2.0,1.0,2.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,3.0,0.0,1.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0
Luiz Cláudio da Costa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,0.0,1.0,1.0,0.0
Lucas Feitosa de Albuquerque Lima Babadopulos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,5.0,2.0,6.0,5.0,5.0,3.0,0.0
Antonio Celso Dantas Antonino,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,3.0,4.0,7.0,6.0,5.0,4.0,5.0,1.0,1.0,4.0,7.0,13.0,11.0,9.0,8.0,8.0,9.0,9.0,20.0,18.0,7.0,0.0
Renata Padilha de Souza,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
Audrey Borghi Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,9.0,3.0,12.0,6.0,4.0,7.0,4.0,13.0,11.0,16.0,15.0,28.0,19.0,23.0,14.0,18.0,14.0,27.0,26.0,25.0,0.0
Eduardo Granado Monteiro da Silva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,5.0,4.0,5.0,4.0,2.0,5.0,1.0,9.0,3.0,8.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,3.0,2.0,7.0,6.0,5.0,3.0,1.0,0.0
Alam Gustavo Trovó,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,4.0,6.0,5.0,2.0,3.0,6.0,3.0,0.0
Alyne Toscano Martins,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
Rafael Dariolli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,3.0,5.0,0.0,0.0
Adriana da Fonte Porto Carreiro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,7.0,2.0,0.0,1.0,4.0,1.0,10.0,2.0,5.0,3.0,4.0,7.0,5.0,5.0,6.0,4.0,8.0,2.0,4.0,6.0,9.0,13.0,5.0,0.0
Igor Luchini Baptista,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0
Antonio Galina Filho,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,5.0,4.0,4.0,6.0,5.0,5.0,7.0,4.0,3.0,4.0,5.0,5.0,11.0,5.0,2.0,0.0
Masato Kobiyama,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,7.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,3.0,5.0,3.0,2.0,4.0,6.0,5.0,17.0,12.0,7.0,3.0,6.0,6.0,7.0,12.0,24.0,2.0,0.0
Aldo Merotto Junior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,7.0,6.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,4.0,4.0,1.0,5.0,2.0,6.0,6.0,6.0,0.0,6.0,5.0,7.0,13.0,3.0,0.0
Riselane de Lucena Alcântara Bruno,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,6.0,8.0,3.0,5.0,6.0,8.0,13.0,11.0,11.0,15.0,11.0,10.0,16.0,5.0,9.0,5.0,6.0,11.0,10.0,11.0,14.0,10.0,4.0,0.0
Carlos Cesar Bof Bufon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,0.0,4.0,7.0,7.0,3.0,9.0,9.0,0.0,0.0
Kamila Lockmann,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,3.0,5.0,2.0,1.0,4.0,2.0,3.0,4.0,7.0,3.0,2.0,0.0
Claudio Roberto Machado Benite,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.0,8.0,2.0,5.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,0.0
